product_id,non_disponibili,disponibili,totale,percentuale_disponibili
11658,11,6,17,35.3
25484,9,6,15,40.0
9103,9,6,15,40.0
10896,7,6,13,46.2
16275,12,6,18,33.3
15508,8,6,14,42.9
26520,12,6,18,33.3
9372,13,6,19,31.6
9376,7,6,13,46.2
24481,9,6,15,40.0
10915,12,6,18,33.3
25255,13,6,19,31.6
10920,12,6,18,33.3
18603,9,6,15,40.0
18094,12,6,18,33.3
25520,12,6,18,33.3
25787,9,6,15,40.0
15548,11,6,17,35.3
26310,16,6,22,27.3
16590,10,6,16,37.5
15581,12,6,18,33.3
8927,9,6,15,40.0
25580,7,6,13,46.2
9455,8,6,14,42.9
10736,9,6,15,40.0
9203,10,6,16,37.5
25589,10,6,16,37.5
606,12,6,18,33.3
11643,8,6,14,42.9
27261,11,6,17,35.3
11660,10,6,16,37.5
27283,10,6,16,37.5
27299,10,6,16,37.5
11692,13,6,19,31.6
11713,11,6,17,35.3
5866,9,6,15,40.0
26876,13,6,19,31.6
12049,14,6,20,30.0
28985,12,6,18,33.3
28850,13,6,19,31.6
6996,10,6,16,37.5
3770,13,6,19,31.6
4081,11,6,17,35.3
12311,9,6,15,40.0
12353,8,6,14,42.9
12364,14,6,20,30.0
12111,12,6,18,33.3
12367,9,6,15,40.0
12369,9,6,15,40.0
12377,8,6,14,42.9
12378,10,6,16,37.5
12379,8,6,14,42.9
12380,8,6,14,42.9
12459,11,6,17,35.3
12240,10,6,16,37.5
12283,10,6,16,37.5
6078,12,6,18,33.3
7703,11,6,17,35.3
6692,14,6,20,30.0
7717,10,6,16,37.5
5685,11,6,17,35.3
5190,9,6,15,40.0
5451,14,6,20,30.0
5483,9,6,15,40.0
5515,8,6,14,42.9
1449,9,6,15,40.0
1257,12,6,18,33.3
23308,12,6,18,33.3
23391,9,6,15,40.0
23556,9,6,15,40.0
23562,10,6,16,37.5
16917,14,6,20,30.0
22629,8,6,14,42.9
23512,13,6,19,31.6
21470,13,6,19,31.6
23274,11,6,17,35.3
19699,9,6,15,40.0
9141,11,6,17,35.3
15273,9,6,15,40.0
8774,10,6,16,37.5
12561,8,6,14,42.9
12698,12,6,18,33.3
5074,13,6,19,31.6
19968,12,6,18,33.3
22542,10,6,16,37.5
19984,9,6,15,40.0
19008,13,6,19,31.6
20081,12,6,18,33.3
1405,13,6,19,31.6
23167,11,6,17,35.3
5251,12,6,18,33.3
22417,11,6,17,35.3
19617,12,6,18,33.3
22447,12,6,18,33.3
23518,11,6,17,35.3
23526,12,6,18,33.3
19442,7,6,13,46.2
15507,13,6,19,31.6
6084,8,6,14,42.9
8923,13,6,19,31.6
4504,11,6,17,35.3
4797,12,6,18,33.3
4799,10,6,16,37.5
4599,10,6,16,37.5
8452,9,6,15,40.0
1036,7,6,13,46.2
3604,9,6,15,40.0
3353,10,6,16,37.5
3889,11,6,17,35.3
315,7,6,13,46.2
3395,10,6,16,37.5
847,11,6,17,35.3
3920,10,6,16,37.5
857,8,6,14,42.9
125,11,6,17,35.3
162,8,6,14,42.9
3753,10,6,16,37.5
186,8,6,14,42.9
461,10,6,16,37.5
237,7,6,13,46.2
3311,9,6,15,40.0
17061,9,6,15,40.0
25150,8,6,14,42.9
15333,11,6,17,35.3
15151,7,6,13,46.2
19242,13,6,19,31.6
24505,7,6,13,46.2
23064,9,6,15,40.0
27822,7,6,13,46.2
17377,11,6,17,35.3
5713,14,6,20,30.0
5730,10,6,16,37.5
3974,11,6,17,35.3
13244,11,6,17,35.3
14022,13,6,19,31.6
18524,11,6,17,35.3
2939,9,6,15,40.0
2720,8,6,14,42.9
18610,12,6,18,33.3
1289,10,6,16,37.5
1053,12,6,18,33.3
1337,9,6,15,40.0
828,10,6,16,37.5
832,10,6,16,37.5
885,11,6,17,35.3
931,10,6,16,37.5
1485,8,6,14,42.9
1869,9,6,15,40.0
2140,9,6,15,40.0
11269,12,6,18,33.3
11272,11,6,17,35.3
11354,9,6,15,40.0
11138,9,6,15,40.0
11253,14,6,20,30.0
14841,9,6,15,40.0
26364,9,6,15,40.0
12221,8,6,14,42.9
24676,12,6,18,33.3
9930,7,6,13,46.2
13579,9,6,15,40.0
13222,9,6,15,40.0
13237,12,6,18,33.3
18514,9,6,15,40.0
17701,8,6,14,42.9
247,9,6,15,40.0
8705,10,6,16,37.5
21505,12,6,18,33.3
23892,9,6,15,40.0
10938,10,6,16,37.5
8297,8,6,14,42.9
12724,10,6,16,37.5
2610,10,6,16,37.5
18778,9,6,15,40.0
18354,7,6,13,46.2
3018,13,6,19,31.6
4328,10,6,16,37.5
11578,12,6,18,33.3
14111,14,6,20,30.0
9743,14,6,20,30.0
10267,9,6,15,40.0
10336,12,6,18,33.3
19416,12,6,18,33.3
3497,10,6,16,37.5
9333,12,6,18,33.3
921,11,6,17,35.3
28322,11,6,17,35.3
7106,11,6,17,35.3
7110,13,6,19,31.6
3544,8,6,14,42.9
988,7,6,13,46.2
21200,13,6,19,31.6
11256,9,6,15,40.0
17760,9,6,15,40.0
97,11,6,17,35.3
11296,14,6,20,30.0
11329,9,6,15,40.0
11114,14,6,20,30.0
11119,11,6,17,35.3
11179,12,6,18,33.3
9474,9,6,15,40.0
7204,9,6,15,40.0
13520,9,6,15,40.0
5085,13,6,19,31.6
28737,8,6,14,42.9
21782,9,6,15,40.0
26068,12,6,18,33.3
2167,11,6,17,35.3
29120,9,6,15,40.0
12678,11,6,17,35.3
5156,11,6,17,35.3
5242,8,6,14,42.9
3061,9,6,15,40.0
1678,7,6,13,46.2
1941,10,6,16,37.5
13837,12,6,18,33.3
15705,11,6,17,35.3
13944,10,6,16,37.5
24321,8,6,14,42.9
23777,11,6,17,35.3
25728,11,6,17,35.3
20555,8,6,14,42.9
14812,9,6,15,40.0
15223,12,6,18,33.3
4249,11,6,17,35.3
10290,10,6,16,37.5
9535,13,6,19,31.6
9537,16,6,22,27.3
10127,11,6,17,35.3
15786,11,6,17,35.3
9917,9,6,15,40.0
10219,12,6,18,33.3
9723,10,6,16,37.5
9727,14,6,20,30.0
28521,7,6,13,46.2
13794,10,6,16,37.5
2972,9,6,15,40.0
2976,12,6,18,33.3
21506,15,6,21,28.6
25863,12,6,18,33.3
20490,12,6,18,33.3
25611,12,6,18,33.3
21520,9,6,15,40.0
25878,11,6,17,35.3
20759,10,6,16,37.5
26647,8,6,14,42.9
20773,10,6,16,37.5
26425,7,6,13,46.2
16442,15,6,21,28.6
27965,9,6,15,40.0
20548,13,6,19,31.6
20818,10,6,16,37.5
19795,9,6,15,40.0
16221,10,6,16,37.5
23646,9,6,15,40.0
6502,12,6,18,33.3
21612,10,6,16,37.5
25466,11,6,17,35.3
21635,12,6,18,33.3
4231,8,6,14,42.9
25487,9,6,15,40.0
16793,9,6,15,40.0
22944,10,6,16,37.5
22435,9,6,15,40.0
26279,11,6,17,35.3
27056,12,6,18,33.3
21447,9,6,15,40.0
20680,9,6,15,40.0
21198,11,6,17,35.3
21986,13,6,19,31.6
23779,11,6,17,35.3
20964,11,6,17,35.3
24296,11,6,17,35.3
21227,7,6,13,46.2
6638,12,6,18,33.3
26103,9,6,15,40.0
27385,13,6,19,31.6
25854,8,6,14,42.9
9769,9,6,15,40.0
9790,8,6,14,42.9
9683,9,6,15,40.0
6381,11,6,17,35.3
23083,12,6,18,33.3
17771,16,6,22,27.3
18033,10,6,16,37.5
6645,11,6,17,35.3
10960,9,6,15,40.0
13609,8,6,14,42.9
24013,10,6,16,37.5
3586,8,6,14,42.9
7692,11,6,17,35.3
21310,11,6,17,35.3
22114,11,6,17,35.3
20839,10,6,16,37.5
21370,8,6,14,42.9
23434,7,6,13,46.2
16023,8,6,14,42.9
25512,8,6,14,42.9
22233,15,6,21,28.6
21997,10,6,16,37.5
11375,12,6,18,33.3
11417,8,6,14,42.9
11503,11,6,17,35.3
15598,14,6,20,30.0
16410,15,6,21,28.6
1565,11,6,17,35.3
593,8,6,14,42.9
18653,7,6,13,46.2
23439,12,6,18,33.3
28164,14,6,20,30.0
28291,10,6,16,37.5
13132,13,6,19,31.6
22545,7,6,13,46.2
22037,9,6,15,40.0
19252,12,6,18,33.3
22327,11,6,17,35.3
22600,13,6,19,31.6
21842,11,6,17,35.3
21850,11,6,17,35.3
19046,10,6,16,37.5
19825,9,6,15,40.0
21874,10,6,16,37.5
20088,11,6,17,35.3
21892,12,6,18,33.3
22434,16,6,22,27.3
21672,10,6,16,37.5
21704,10,6,16,37.5
21975,8,6,14,42.9
22244,13,6,19,31.6
19963,10,6,16,37.5
22548,10,6,16,37.5
10297,9,6,15,40.0
26177,8,6,14,42.9
10111,7,6,13,46.2
22401,7,6,13,46.2
19542,10,6,16,37.5
4616,10,6,16,37.5
21115,13,6,19,31.6
17154,10,6,16,37.5
1795,8,6,14,42.9
22787,9,6,15,40.0
22790,14,6,20,30.0
6663,12,6,18,33.3
22795,7,6,13,46.2
16655,10,6,16,37.5
1821,8,6,14,42.9
2078,9,6,15,40.0
17953,9,6,15,40.0
27425,11,6,17,35.3
23587,10,6,16,37.5
17447,10,6,16,37.5
22057,12,6,18,33.3
23089,13,6,19,31.6
27442,9,6,15,40.0
6969,10,6,16,37.5
17210,12,6,18,33.3
16199,8,6,14,42.9
22860,11,6,17,35.3
23376,10,6,16,37.5
6490,12,6,18,33.3
3173,9,6,15,40.0
8562,11,6,17,35.3
15990,9,6,15,40.0
3708,9,6,15,40.0
22909,11,6,17,35.3
6278,10,6,16,37.5
21382,9,6,15,40.0
1931,7,6,13,46.2
17553,9,6,15,40.0
27545,7,6,13,46.2
13469,10,6,16,37.5
672,10,6,16,37.5
1700,8,6,14,42.9
27813,9,6,15,40.0
23209,11,6,17,35.3
27826,8,6,14,42.9
16568,10,6,16,37.5
16583,9,6,15,40.0
6858,8,6,14,42.9
17644,7,6,13,46.2
27634,10,6,16,37.5
12266,10,6,16,37.5
12284,10,6,16,37.5
9518,10,6,16,37.5
27183,10,6,16,37.5
26440,13,6,19,31.6
26974,14,6,20,30.0
26478,15,6,21,28.6
27250,10,6,16,37.5
16150,11,6,17,35.3
26135,9,6,15,40.0
10304,12,6,18,33.3
25418,12,6,18,33.3
25932,10,6,16,37.5
12133,11,6,17,35.3
11623,12,6,18,33.3
25480,10,6,16,37.5
10899,12,6,18,33.3
11206,11,6,17,35.3
25574,9,6,15,40.0
26106,10,6,16,37.5
24201,8,6,14,42.9
23054,11,6,17,35.3
28461,12,6,18,33.3
28605,11,6,17,35.3
8218,9,6,15,40.0
8219,11,6,17,35.3
8230,12,6,18,33.3
8063,10,6,16,37.5
8092,11,6,17,35.3
10309,8,6,14,42.9
3403,8,6,14,42.9
7312,9,6,15,40.0
6802,7,6,13,46.2
19377,10,6,16,37.5
24911,12,6,18,33.3
9269,10,6,16,37.5
1038,9,6,15,40.0
14437,13,6,19,31.6
10443,12,6,18,33.3
14567,11,6,17,35.3
14333,8,6,14,42.9
8137,11,6,17,35.3
16896,10,6,16,37.5
4609,11,6,17,35.3
4361,7,6,13,46.2
4372,9,6,15,40.0
15388,12,6,18,33.3
20780,11,6,17,35.3
4656,10,6,16,37.5
23866,13,6,19,31.6
4933,9,6,15,40.0
24134,9,6,15,40.0
8522,11,6,17,35.3
20558,12,6,18,33.3
23886,11,6,17,35.3
20560,10,6,16,37.5
20561,11,6,17,35.3
4958,13,6,19,31.6
4965,10,6,16,37.5
4456,10,6,16,37.5
28784,7,6,13,46.2
15479,8,6,14,42.9
6280,8,6,14,42.9
23944,10,6,16,37.5
6284,10,6,16,37.5
23183,9,6,15,40.0
15511,12,6,18,33.3
683,9,6,15,40.0
4268,12,6,18,33.3
23733,11,6,17,35.3
5049,12,6,18,33.3
20668,7,6,13,46.2
22718,10,6,16,37.5
5059,10,6,16,37.5
4295,8,6,14,42.9
4313,11,6,17,35.3
4319,13,6,19,31.6
5090,9,6,15,40.0
4593,8,6,14,42.9
4348,9,6,15,40.0
25192,11,6,17,35.3
9207,10,6,16,37.5
11135,6,6,12,50.0
8779,8,6,14,42.9
24229,10,6,16,37.5
7564,10,6,16,37.5
6601,9,6,15,40.0
14488,8,6,14,42.9
17764,9,6,15,40.0
16916,10,6,16,37.5
16677,11,6,17,35.3
3543,10,6,16,37.5
6033,12,6,18,33.3
9530,8,6,14,42.9
10312,8,6,14,42.9
9658,12,6,18,33.3
10463,12,6,18,33.3
11743,10,6,16,37.5
3911,10,6,16,37.5
3973,7,6,13,46.2
5919,11,6,17,35.3
13318,8,6,14,42.9
22804,11,6,17,35.3
2846,12,6,18,33.3
28190,10,6,16,37.5
8741,14,6,20,30.0
28718,10,6,16,37.5
28727,12,6,18,33.3
15945,9,6,15,40.0
28490,12,6,18,33.3
28534,7,6,13,46.2
14207,10,6,16,37.5
17281,10,6,16,37.5
29058,10,6,16,37.5
18598,8,6,14,42.9
28586,10,6,16,37.5
27610,11,6,17,35.3
1812,7,6,13,46.2
2179,10,6,16,37.5
13980,11,6,17,35.3
24851,10,6,16,37.5
12917,10,6,16,37.5
1697,12,6,18,33.3
1710,10,6,16,37.5
12981,10,6,16,37.5
1786,9,6,15,40.0
14241,8,6,14,42.9
14262,9,6,15,40.0
22023,10,6,16,37.5
21779,12,6,18,33.3
22067,9,6,15,40.0
22886,12,6,18,33.3
22897,10,6,16,37.5
22684,10,6,16,37.5
21682,11,6,17,35.3
21947,10,6,16,37.5
5468,9,6,15,40.0
26001,12,6,18,33.3
19284,7,6,13,46.2
14677,11,6,17,35.3
27652,7,6,13,46.2
27664,13,6,19,31.6
28177,15,6,21,28.6
12828,18,6,24,25.0
27422,8,6,14,42.9
12859,10,6,16,37.5
13116,12,6,18,33.3
13118,9,6,15,40.0
27456,10,6,16,37.5
27461,12,6,18,33.3
27462,10,6,16,37.5
12885,11,6,17,35.3
12889,10,6,16,37.5
13402,10,6,16,37.5
12891,11,6,17,35.3
12893,13,6,19,31.6
12905,13,6,19,31.6
13161,9,6,15,40.0
12906,8,6,14,42.9
13187,13,6,19,31.6
13220,11,6,17,35.3
27573,9,6,15,40.0
27843,9,6,15,40.0
12997,12,6,18,33.3
12743,10,6,16,37.5
28110,11,6,17,35.3
12772,11,6,17,35.3
27627,10,6,16,37.5
13050,12,6,18,33.3
13053,12,6,18,33.3
25365,9,6,15,40.0
26225,8,6,14,42.9
8250,9,6,15,40.0
8114,10,6,16,37.5
8125,10,6,16,37.5
19895,13,6,19,31.6
17477,8,6,14,42.9
2568,13,6,19,31.6
18198,11,6,17,35.3
9000,10,6,16,37.5
18525,8,6,14,42.9
24688,6,6,12,50.0
2688,12,6,18,33.3
18316,10,6,16,37.5
24992,12,6,18,33.3
2987,13,6,19,31.6
8875,9,6,15,40.0
18105,12,6,18,33.3
18646,11,6,17,35.3
15015,9,6,15,40.0
3881,10,6,16,37.5
3429,10,6,16,37.5
15339,13,6,19,31.6
6147,9,6,15,40.0
7260,9,6,15,40.0
12979,13,6,19,31.6
8658,11,6,17,35.3
6034,12,6,18,33.3
3623,9,6,15,40.0
5953,11,6,17,35.3
15229,8,6,14,42.9
3998,10,6,16,37.5
1185,12,6,18,33.3
9432,10,6,16,37.5
18685,14,6,20,30.0
4630,9,6,15,40.0
4099,10,6,16,37.5
16900,11,6,17,35.3
21259,13,6,19,31.6
28684,12,6,18,33.3
1554,9,6,15,40.0
21277,9,6,15,40.0
28201,8,6,14,42.9
299,11,6,17,35.3
16954,10,6,16,37.5
3899,14,6,20,30.0
28223,11,6,17,35.3
16467,11,6,17,35.3
24408,10,6,16,37.5
5470,13,6,19,31.6
22881,13,6,19,31.6
16738,12,6,18,33.3
2403,9,6,15,40.0
23910,11,6,17,35.3
17257,8,6,14,42.9
13420,12,6,18,33.3
13170,11,6,17,35.3
2163,13,6,19,31.6
21363,10,6,16,37.5
20854,8,6,14,42.9
27766,11,6,17,35.3
17282,12,6,18,33.3
2183,12,6,18,33.3
2186,7,6,13,46.2
6282,13,6,19,31.6
16024,14,6,20,30.0
16538,12,6,18,33.3
8615,11,6,17,35.3
19121,8,6,14,42.9
17083,7,6,13,46.2
24001,8,6,14,42.9
21190,9,6,15,40.0
8647,13,6,19,31.6
13512,11,6,17,35.3
5325,10,6,16,37.5
6107,13,6,19,31.6
24292,10,6,16,37.5
489,13,6,19,31.6
3817,11,6,17,35.3
4590,9,6,15,40.0
1524,13,6,19,31.6
27644,14,6,20,30.0
8703,13,6,19,31.6
13879,10,6,16,37.5
14239,6,6,12,50.0
15368,8,6,14,42.9
11274,10,6,16,37.5
10550,10,6,16,37.5
10610,11,6,17,35.3
10867,10,6,16,37.5
10396,9,6,15,40.0
10914,10,6,16,37.5
10447,7,6,13,46.2
10723,13,6,19,31.6
10985,8,6,14,42.9
18462,9,6,15,40.0
24666,7,6,13,46.2
24715,13,6,19,31.6
18580,9,6,15,40.0
24518,6,6,12,50.0
18152,11,6,17,35.3
7286,9,6,15,40.0
6173,12,6,18,33.3
6217,9,6,15,40.0
6022,10,6,16,37.5
6099,9,6,15,40.0
188,11,6,17,35.3
18572,13,6,19,31.6
16815,8,6,14,42.9
2822,10,6,16,37.5
2834,9,6,15,40.0
2594,14,6,20,30.0
2599,12,6,18,33.3
18492,12,6,18,33.3
18504,12,6,18,33.3
24658,12,6,18,33.3
18264,12,6,18,33.3
2914,10,6,16,37.5
18275,8,6,14,42.9
8564,10,6,16,37.5
18315,12,6,18,33.3
18328,11,6,17,35.3
2485,8,6,14,42.9
18104,10,6,16,37.5
18366,7,6,13,46.2
18368,7,6,13,46.2
2785,8,6,14,42.9
3045,12,6,18,33.3
18666,13,6,19,31.6
2542,10,6,16,37.5
18415,9,6,15,40.0
18671,8,6,14,42.9
2803,14,6,20,30.0
18679,8,6,14,42.9
6143,12,6,18,33.3
9271,12,6,18,33.3
25203,15,6,21,28.6
25269,11,6,17,35.3
25328,12,6,18,33.3
1898,9,6,15,40.0
25893,12,6,18,33.3
27551,9,6,15,40.0
25773,10,6,16,37.5
26088,12,6,18,33.3
25833,12,6,18,33.3
768,7,6,13,46.2
5134,9,6,15,40.0
7873,9,6,15,40.0
12084,9,6,15,40.0
11948,11,6,17,35.3
3837,11,6,17,35.3
11831,11,6,17,35.3
18742,10,6,16,37.5
23150,16,6,22,27.3
4102,9,6,15,40.0
5969,10,6,16,37.5
3534,10,6,16,37.5
4072,10,6,16,37.5
17901,7,6,13,46.2
23871,13,6,19,31.6
20054,9,6,15,40.0
20394,9,6,15,40.0
19905,9,6,15,40.0
20504,9,6,15,40.0
16979,8,6,14,42.9
21547,9,6,15,40.0
14681,11,6,17,35.3
7682,10,6,16,37.5
6856,10,6,16,37.5
6880,8,6,14,42.9
2091,11,6,17,35.3
7147,10,6,16,37.5
2855,10,6,16,37.5
2636,12,6,18,33.3
2664,10,6,16,37.5
2487,11,6,17,35.3
2495,7,6,13,46.2
2536,11,6,17,35.3
15941,9,6,15,40.0
15792,10,6,16,37.5
14013,12,6,18,33.3
12272,10,6,16,37.5
28158,10,6,16,37.5
28566,11,6,17,35.3
3079,10,6,16,37.5
5727,11,6,17,35.3
2710,8,6,14,42.9
2721,14,6,20,30.0
3022,8,6,14,42.9
8939,12,6,18,33.3
4895,9,6,15,40.0
15394,8,6,14,42.9
22822,10,6,16,37.5
11315,13,6,19,31.6
15950,12,6,18,33.3
24147,11,6,17,35.3
22616,9,6,15,40.0
20833,9,6,15,40.0
8318,14,6,20,30.0
24448,12,6,18,33.3
20615,13,6,19,31.6
23943,13,6,19,31.6
20623,12,6,18,33.3
20630,11,6,17,35.3
24995,11,6,17,35.3
28587,9,6,15,40.0
22189,12,6,18,33.3
24253,8,6,14,42.9
19902,7,6,13,46.2
25281,14,6,20,30.0
22732,10,6,16,37.5
4302,7,6,13,46.2
28366,6,6,12,50.0
23780,10,6,16,37.5
5102,10,6,16,37.5
4335,13,6,19,31.6
16881,13,6,19,31.6
23026,12,6,18,33.3
28664,12,6,18,33.3
23545,8,6,14,42.9
25859,8,6,14,42.9
22535,10,6,16,37.5
26643,13,6,19,31.6
22036,10,6,16,37.5
21792,8,6,14,42.9
5153,10,6,16,37.5
22308,8,6,14,42.9
25382,7,6,13,46.2
6442,10,6,16,37.5
21807,10,6,16,37.5
21816,8,6,14,42.9
24892,12,6,18,33.3
21832,6,6,12,50.0
24650,7,6,13,46.2
4944,14,6,20,30.0
29050,7,6,13,46.2
19840,9,6,15,40.0
26499,11,6,17,35.3
26506,12,6,18,33.3
21655,10,6,16,37.5
28324,7,6,13,46.2
21673,10,6,16,37.5
25772,10,6,16,37.5
24237,10,6,16,37.5
22703,11,6,17,35.3
22708,12,6,18,33.3
18870,9,6,15,40.0
22710,14,6,20,30.0
25532,11,6,17,35.3
21958,12,6,18,33.3
5575,14,6,20,30.0
21714,11,6,17,35.3
18907,10,6,16,37.5
21746,12,6,18,33.3
18174,16,6,22,27.3
18189,8,6,14,42.9
26131,10,6,16,37.5
2836,10,6,16,37.5
21812,10,6,16,37.5
2881,10,6,16,37.5
25433,13,6,19,31.6
18317,12,6,18,33.3
18578,8,6,14,42.9
18091,10,6,16,37.5
25799,7,6,13,46.2
25813,12,6,18,33.3
10468,15,6,21,28.6
18695,14,6,20,30.0
18024,11,6,17,35.3
28134,7,6,13,46.2
3384,11,6,17,35.3
3205,12,6,18,33.3
12170,13,6,19,31.6
21789,8,6,14,42.9
17715,9,6,15,40.0
23495,7,6,13,46.2
17654,10,6,16,37.5
5313,12,6,18,33.3
27065,9,6,15,40.0
811,11,6,17,35.3
12048,10,6,16,37.5
15427,13,6,19,31.6
11111,7,6,13,46.2
11117,9,6,15,40.0
11644,8,6,14,42.9
15310,7,6,13,46.2
515,9,6,15,40.0
3600,13,6,19,31.6
378,11,6,17,35.3
4046,9,6,15,40.0
21172,11,6,17,35.3
17739,11,6,17,35.3
10624,12,6,18,33.3
18725,10,6,16,37.5
14096,9,6,15,40.0
15010,11,6,17,35.3
3109,7,6,13,46.2
845,13,6,19,31.6
8018,10,6,16,37.5
3688,9,6,15,40.0
2189,12,6,18,33.3
11537,8,6,14,42.9
11590,8,6,14,42.9
11852,12,6,18,33.3
11597,11,6,17,35.3
11388,10,6,16,37.5
11396,9,6,15,40.0
11414,9,6,15,40.0
11495,8,6,14,42.9
11508,11,6,17,35.3
26260,9,6,15,40.0
15116,10,6,16,37.5
14737,14,6,20,30.0
13371,10,6,16,37.5
16413,11,6,17,35.3
18522,6,6,12,50.0
16263,9,6,15,40.0
23275,12,6,18,33.3
28697,9,6,15,40.0
13630,8,6,14,42.9
15283,9,6,15,40.0
2861,10,6,16,37.5
25349,8,6,14,42.9
24610,12,6,18,33.3
24631,8,6,14,42.9
24902,8,6,14,42.9
9314,8,6,14,42.9
9315,11,6,17,35.3
24707,9,6,15,40.0
9389,6,6,12,50.0
15294,11,6,17,35.3
9159,11,6,17,35.3
9445,8,6,14,42.9
1907,13,6,19,31.6
3743,12,6,18,33.3
12722,14,6,20,30.0
19237,10,6,16,37.5
17711,6,6,12,50.0
19761,9,6,15,40.0
14176,10,6,16,37.5
19573,10,6,16,37.5
23438,10,6,16,37.5
16541,13,6,19,31.6
710,9,6,15,40.0
8202,6,6,12,50.0
8240,10,6,16,37.5
8105,16,6,22,27.3
8147,11,6,17,35.3
21308,12,6,18,33.3
3948,9,6,15,40.0
1428,11,6,17,35.3
7356,10,6,16,37.5
10519,12,6,18,33.3
14368,9,6,15,40.0
29005,9,6,15,40.0
7063,10,6,16,37.5
4880,11,6,17,35.3
4426,10,6,16,37.5
4440,7,6,13,46.2
14947,10,6,16,37.5
4534,9,6,15,40.0
13888,10,6,16,37.5
13954,9,6,15,40.0
9984,11,6,17,35.3
27137,10,6,16,37.5
25352,10,6,16,37.5
22289,12,6,18,33.3
28698,13,6,19,31.6
24880,8,6,14,42.9
22078,12,6,18,33.3
25162,11,6,17,35.3
27728,9,6,15,40.0
26195,11,6,17,35.3
16481,11,6,17,35.3
20841,12,6,18,33.3
27242,7,6,13,46.2
20845,11,6,17,35.3
26224,10,6,16,37.5
19057,9,6,15,40.0
28018,11,6,17,35.3
26484,7,6,13,46.2
16250,9,6,15,40.0
19079,14,6,20,30.0
9864,9,6,15,40.0
26763,9,6,15,40.0
26779,12,6,18,33.3
28828,11,6,17,35.3
27050,9,6,15,40.0
26546,8,6,14,42.9
22458,12,6,18,33.3
21700,7,6,13,46.2
22739,11,6,17,35.3
23001,8,6,14,42.9
21982,11,6,17,35.3
9951,14,6,20,30.0
16633,10,6,16,37.5
23034,13,6,19,31.6
22524,13,6,19,31.6
12559,13,6,19,31.6
27921,7,6,13,46.2
17171,8,6,14,42.9
22805,8,6,14,42.9
17190,13,6,19,31.6
21544,9,6,15,40.0
2365,9,6,15,40.0
27494,11,6,17,35.3
28275,11,6,17,35.3
27780,8,6,14,42.9
28041,9,6,15,40.0
1182,8,6,14,42.9
23458,8,6,14,42.9
27810,11,6,17,35.3
28075,8,6,14,42.9
17345,11,6,17,35.3
23248,13,6,19,31.6
2268,10,6,16,37.5
3805,9,6,15,40.0
17376,14,6,20,30.0
17403,10,6,16,37.5
13302,9,6,15,40.0
2869,10,6,16,37.5
10237,11,6,17,35.3
10510,12,6,18,33.3
15398,10,6,16,37.5
10558,11,6,17,35.3
10338,10,6,16,37.5
10387,10,6,16,37.5
10645,11,6,17,35.3
21561,9,6,15,40.0
13035,9,6,15,40.0
21913,9,6,15,40.0
8597,8,6,14,42.9
24226,9,6,15,40.0
11892,13,6,19,31.6
11966,9,6,15,40.0
26332,8,6,14,42.9
26091,10,6,16,37.5
15890,7,6,13,46.2
28704,12,6,18,33.3
13623,11,6,17,35.3
28752,12,6,18,33.3
13689,10,6,16,37.5
15256,13,6,19,31.6
13977,10,6,16,37.5
28588,8,6,14,42.9
14330,10,6,16,37.5
5424,10,6,16,37.5
571,12,6,18,33.3
731,9,6,15,40.0
21530,11,6,17,35.3
22258,11,6,17,35.3
1997,9,6,15,40.0
27758,9,6,15,40.0
28017,8,6,14,42.9
21466,11,6,17,35.3
11355,10,6,16,37.5
26882,10,6,16,37.5
27239,13,6,19,31.6
26850,9,6,15,40.0
12664,10,6,16,37.5
11362,8,6,14,42.9
25039,9,6,15,40.0
25044,9,6,15,40.0
8656,7,6,13,46.2
21131,11,6,17,35.3
13167,11,6,17,35.3
13445,10,6,16,37.5
24105,11,6,17,35.3
14270,10,6,16,37.5
17451,10,6,16,37.5
17524,11,6,17,35.3
11802,10,6,16,37.5
15907,11,6,17,35.3
12171,11,6,17,35.3
11916,9,6,15,40.0
12003,9,6,15,40.0
10534,13,6,19,31.6
27228,8,6,14,42.9
11125,11,6,17,35.3
11182,9,6,15,40.0
11386,7,6,13,46.2
22531,7,6,13,46.2
23830,11,6,17,35.3
3412,13,6,19,31.6
14960,10,6,16,37.5
1331,10,6,16,37.5
5684,12,6,18,33.3
3645,9,6,15,40.0
5967,10,6,16,37.5
3953,14,6,20,30.0
4991,13,6,19,31.6
5525,8,6,14,42.9
7890,13,6,19,31.6
13764,9,6,15,40.0
9392,6,6,12,50.0
23775,8,6,14,42.9
23266,13,6,19,31.6
24259,8,6,14,42.9
15194,14,6,20,30.0
23234,14,6,20,30.0
9051,15,6,21,28.6
9064,11,6,17,35.3
10865,9,6,15,40.0
13719,9,6,15,40.0
13998,12,6,18,33.3
6092,12,6,18,33.3
9426,15,6,21,28.6
13800,8,6,14,42.9
8944,9,6,15,40.0
21579,11,6,17,35.3
4999,13,6,19,31.6
4744,10,6,16,37.5
15041,11,6,17,35.3
20202,9,6,15,40.0
25199,9,6,15,40.0
24277,11,6,17,35.3
20786,11,6,17,35.3
22654,7,6,13,46.2
22197,9,6,15,40.0
22801,11,6,17,35.3
22810,9,6,15,40.0
27677,10,6,16,37.5
22814,8,6,14,42.9
27506,10,6,16,37.5
17365,8,6,14,42.9
23513,9,6,15,40.0
22771,9,6,15,40.0
