product_id,product_name,category,retail_price,cost,purchase_count,profit
1742,American Apparel Baby Rib Long Sleeve Hoodie,Fashion Hoodies & Sweatshirts,26.0,12.0,5,71.0
20579,Lee Mens Premium Select Regular Straight Leg Jean,Jeans,42.0,24.0,4,71.0
22476,Geoffrey Beene Mens Flat Front Performance Dress Pants,Pants,35.0,17.0,4,71.0
22941,Canyon Ridge Big & Tall Waist Relaxer Pleated Shorts,Shorts,35.0,17.0,4,71.0
23264,Burnside Men's Growl Burnside Chino Short,Shorts,36.0,18.0,4,71.0
19399,Mens Cashmere & Cotton Zip Neck Sweater,Sweaters,39.0,21.0,4,71.0
16459,Kenneth Cole Reaction Men's Fitted Tonal Solid Dress Shirt,Tops & Tees,45.0,27.0,4,71.0
16239,IZOD Men's Basic Heritage Pique Polo Shirt,Tops & Tees,38.0,20.0,4,71.0
17805,Ed Hardy Mens Tattoo Hooded Sweater -Grey,Fashion Hoodies & Sweatshirts,40.0,22.0,4,71.0
13282,Monokini Swimsuit Blue,Swim,33.0,15.0,4,71.0
4366,Levi's 512 Misses Petite Perfectly Slimming Straight Leg Jean with Tummy-Slimming Panel,Jeans,37.0,19.0,4,71.0
6837,American Apparel Rigid Corduroy High-Waist Short,Shorts,35.0,17.0,4,71.0
3208,2B Double Peplum Metallic Dress,Dresses,35.0,17.0,4,71.0
5927,Twill Mini Leopard Printed Leggings,Leggings,44.0,26.0,4,71.0
11467,David's Bridal Full Length Control Slip Style 7218WHITE,Intimates,39.0,21.0,4,71.0
11850,Exquisite Form Women's Original Longline Posture Bra #5107565,Intimates,37.0,19.0,4,71.0
12365,Besame High Quality Fuchsia Cotton Lycra Printed Sexy SET #SL3400-5400 Made in Colombia,Intimates,42.0,24.0,4,71.0
14870,La Leche League Style #4214/4214X Soft Cup Padded Bra,Maternity,32.0,14.0,4,71.0
14974,Motherhood Maternity: Long Sleeve Jersey Knit Hooded Maternity Pull Over,Maternity,35.0,17.0,4,71.0
729,Calvin Klein Jeans Women's Fitted Denim Shirt,Tops & Tees,39.0,22.0,4,71.0
10088,Casual Moments Women's 48 Wrap With Snow Leopard Trim,Sleep & Lounge,50.0,32.0,4,71.0
27711,Oneill Men's Grinder Ue Boardshort,Swim,55.0,31.0,3,71.0
21212,Dickies Men's Slim Straight Fit Bull Denim Jean,Jeans,50.0,26.0,3,71.0
20608,Calvin Klein Mens Relaxed Fit Straight Jean,Jeans,50.0,26.0,3,71.0
22915,DC Men's Barricade Short,Shorts,50.0,26.0,3,71.0
22761,Fox Men's Essex Solid Short,Shorts,47.0,23.0,3,71.0
22929,Oneill Men's Triumph Short,Shorts,45.0,21.0,3,71.0
15449,Glamorise Women's Adjustable Bounce Control Sports Bra,Plus,52.0,28.0,3,71.0
12788,Womens Hot Two Piece Push Up Underwire Low Cut Beach Bikini Swimwear,Swim,39.0,15.0,3,71.0
12980,Asymmetrical One Shoulder Beaded One Piece Striped Swimsuit Bathing Suit Swimwear,Swim,40.0,16.0,3,71.0
13091,Oakley Women's Cool It Boardshort,Swim,42.0,18.0,3,71.0
4993,Wrangler Womens Western Low Rise Jean,Jeans,50.0,26.0,3,71.0
2854,Champion Women's The Smoothie,Active,38.0,14.0,3,71.0
2989,adidas Women's Response Skort,Active,40.0,16.0,3,71.0
7213,Hey Viv! 50's Style Black and White Check Circle Skirt with Net Crinoline,Skirts,39.0,15.0,3,71.0
3604,Patty Women Stunning Faux Denim Collared V-Neck Mini Dress,Dresses,43.0,19.0,3,71.0
11162,Flexees Women's Pretty Shapewear Lace Front Full Slip,Intimates,53.0,29.0,3,71.0
11309,Rago Pink/Black Waist Cincher (721),Intimates,50.0,26.0,3,71.0
15012,Motherhood Maternity: Secret Fit Belly(r) Super Stretch Skinny Leg Maternity Jeans,Maternity,40.0,16.0,3,71.0
55,Lucky Brand Women's Plus-Size Tajine Henley Tee,Tops & Tees,50.0,26.0,3,71.0
5685,Mango Women's Slim-Fit Suit Trousers - Monic,Pants & Capris,50.0,26.0,3,71.0
20863,Lucky Brand Mens 181 Relaxed Fit Straight Leg Dark Wash Jeans,Jeans,75.0,39.0,2,71.0
7131,Horny Toad Women's Chaka Skirt,Skirts,60.0,24.0,2,71.0
4008,50's Satin Evening Cocktail Party Dress Black,Dresses,59.0,24.0,2,71.0
11897,Betsey Johnson Women's Tricot With Tulle Ruffled Babydoll,Intimates,69.0,33.0,2,71.0
15231,A Pea in the Pod: Convertible Sleeve Pleated Maternity Shirt,Maternity,60.0,24.0,2,71.0
37,Jones New York Women's Embellished Blouse,Tops & Tees,80.0,44.0,2,71.0
7735,Purple Label - Women's Mariah Oversized Blazer (Grey),Blazers & Jackets,56.0,21.0,2,71.0
4208,Motel Winnie Jumpsuit,Jumpsuits & Rompers,78.0,42.0,2,71.0
23793,Outdoor Research Men's Transcendent Vest,Outerwear & Coats,140.0,69.0,1,71.0
24376,Filson Mackinaw Wool Zip-in Vest/liner,Outerwear & Coats,135.0,64.0,1,71.0
7472,Jones New York Women's Raw Edge Jacket,Blazers & Jackets,110.0,39.0,1,71.0
28696,NeverBend - 24 Steel Collar Stays in Sturdy Plastic Box - 4 Sizes,Accessories,11.0,4.0,10,70.0
17466,Allegra K Mens Hooded Drawstring Design Stretchy Cowl Neck Hoodie Black S,Fashion Hoodies & Sweatshirts,16.0,9.0,10,70.0
25881,Bottoms Out Men's Flannel Boxer,Underwear,15.0,7.0,9,70.0
24541,Smartwool NEW Men's PhD Running Light Micro with ReliaWool,Socks,24.0,15.0,8,70.0
24787,IZOD Men's 3 Pair Per Pack Signature Over The Calf Rib Socks,Socks,21.0,12.0,8,70.0
25812,Lucky Brand Men's Knit Boxer Brief,Underwear,16.0,7.0,8,70.0
16568,Hurley Men's Icon Tee,Tops & Tees,20.0,11.0,8,70.0
16592,Hawaiian Exclusive Woody Shirt,Tops & Tees,22.0,13.0,8,70.0
26838,Fun Boxers Goose Hunting Lounge Pants for Men,Sleep & Lounge,15.0,6.0,8,70.0
17335,F.U.S.A.I FUSAI. Zip Up Men's Neon Striped Hooded Sweatshirt,Fashion Hoodies & Sweatshirts,20.0,11.0,8,70.0
17353,Allegra K Mens Casual 2012 NEW Trendy Solid Color Hoodie Jacket Coat Sweatshirt Dark Gray S,Fashion Hoodies & Sweatshirts,21.0,12.0,8,70.0
15485,Smartwool NEW Women's PhD Outdoor Light Mini with ReliaWool,Plus,17.0,8.0,8,70.0
7157,Plus Size Womens Long Gypsy Maxi Long Skirts,Skirts,15.0,6.0,8,70.0
11673,Cinema Etoile Lace Medallion Satin Camisole,Intimates,20.0,11.0,8,70.0
9014,IZOD Women's 3-Pack Microfiber Floral Trouser Socks,Socks & Hosiery,15.0,6.0,8,70.0
28213,Gotcha Men's Busy Plaid Boardshort,Swim,25.0,15.0,7,70.0
19251,Allegra K Men Mock Pocket Long Sleeves Spring Cardigan Sweater Blue S,Sweaters,20.0,10.0,7,70.0
25718,Tommy Hilfiger Men's Solid Vineyard Woven Boxer,Underwear,18.0,8.0,7,70.0
16507,U.S. Polo Assn. Men's Striped Polo,Tops & Tees,25.0,15.0,7,70.0
27033,Navy and White Plaid Flannel Bath Robe for Men,Sleep & Lounge,18.0,8.0,7,70.0
24133,Cotton Traders Quarter Zip Pocketed Fleece,Outerwear & Coats,17.0,7.0,7,70.0
20520,Allegra K Men Fashion Long Sleeve Stretchy Button Closure Slim Blazer Dark Gray S,Suits & Sport Coats,18.0,8.0,7,70.0
17538,RetroFit Men's Long Sleeve Pullover Hoodie Sweater Charcoal & Green,Fashion Hoodies & Sweatshirts,20.0,10.0,7,70.0
15651,Bra Discs Nipple Covers Style 410x,Plus,21.0,11.0,7,70.0
15453,Sealed With A Kiss Designs Plus Size Sasha Belt,Plus,19.0,9.0,7,70.0
2798,PT822C Women's Loose Fit Exercise Shirt-Made Moisture Management Odor ControlPerformance Fabric-Aerobics Jogging Gym andYoga-Colors Include Blue Kelly Green Red and Pink-Sizes XS-XXXL,Active,16.0,6.0,7,70.0
2937,ExOfficio Women's Give-N-Go Bikini Briefs,Active,18.0,8.0,7,70.0
3315,National Polyester Slip-on Dress,Dresses,20.0,10.0,7,70.0
12081,Bslingerie Womens Floral Trim Boned Bridal Corset with Zipper,Intimates,20.0,10.0,7,70.0
11823,Hip-T Layering Accessory for Your Hips- Pink (No Lace) Small (4-6/ 35-37),Intimates,20.0,10.0,7,70.0
10912,Plus Size Elance Bikini - 3 Pack,Intimates,23.0,12.0,7,70.0
13664,LibbySue-Essential Solid Crinkle Scarf,Accessories,18.0,8.0,7,70.0
5436,Woman Within Plus Size Petite leggings capris in stretch knit,Pants & Capris,20.0,10.0,7,70.0
9611,Tommy Hilfiger Women's Basic Logo Pajama Pant,Sleep & Lounge,25.0,15.0,7,70.0
9956,Hue Women's Solid Ss V-neck Sleep Tee,Sleep & Lounge,25.0,15.0,7,70.0
9721,Zip-Front Velour Robe,Sleep & Lounge,25.0,15.0,7,70.0
9819,Collections Etc - Purple Panne Velvet Zip Front Robe,Sleep & Lounge,25.0,15.0,7,70.0
8937,Soft and Warm Microfiber Fuzzy Socks in Brown/Black by Foot Traffic,Socks & Hosiery,17.0,7.0,7,70.0
27568,Nautica Men's Horizontal Stripe Swim Trunk,Swim,28.0,16.0,6,70.0
25335,ECCO Men's 3-Pack Solid Rib Cushion Sock,Socks,27.0,15.0,6,70.0
18709,Thorlo Men's Experia Merino Wool/Silk Crew Sock,Active,21.0,9.0,6,70.0
18742,Augusta Sportswear Men's Crewneck Shooter Shirt. 203,Active,20.0,8.0,6,70.0
23113,Savane Mens Yarn Dye Plaid Short,Shorts,25.0,13.0,6,70.0
23121,Walls Men's Cargo Work Shorts Rip Stop,Shorts,23.0,11.0,6,70.0
25453,Sport H-Fly Boxer Brief 2 pack,Underwear,22.0,10.0,6,70.0
16443,Key Industries Men's Short Sleeve Heavyweight 3-Button Pocket Henley,Tops & Tees,25.0,13.0,6,70.0
17233,Lucky Brand Men's Waffle Hoodie,Fashion Hoodies & Sweatshirts,28.0,16.0,6,70.0
17757,Monster Fleece Lightweight Unisex Full Zip Hooded Sweatshirt Sweet Colors,Fashion Hoodies & Sweatshirts,27.0,15.0,6,70.0
15495,CASHMERE (PASHMINA) SHAWL REGULAR size from CASHMERE PASHMINA GROUP IN 55 VIBRANT COLORS,Plus,26.0,14.0,6,70.0
6899,Rampage Junior's Denim Short,Shorts,22.0,10.0,6,70.0
3326,Sugarlips Seamless Dress Cami,Dresses,20.0,8.0,6,70.0
5790,Rhinestone Knees Matte Black Leatherette Liquid Leggings,Leggings,30.0,18.0,6,70.0
6127,2B Colorblock Side Ponte Legging,Leggings,30.0,18.0,6,70.0
1421,Plus Size Button Accented Cropped Bolero Shrug Black,Sweaters,20.0,8.0,6,70.0
11549,Betsey Johnson Women's Tricot Swing Slip,Intimates,25.0,13.0,6,70.0
11727,Microfiber Camisole w/ Laced Up Front Adjustable Straps,Intimates,23.0,11.0,6,70.0
13720,180s Men's Foundation Glove,Accessories,20.0,8.0,6,70.0
13666,LibbySue-Animal Print Crinkle Leopard Scarf,Accessories,18.0,6.0,6,70.0
111,Mango Women's Printed T-Shirt With Bows - Colibri-N,Tops & Tees,25.0,13.0,6,70.0
9666,Casual Moments Women's 48 Inch Two-Tone Jacquard Wrap,Sleep & Lounge,30.0,18.0,6,70.0
27434,Speedo Men's Keepin' On Short Sleeve Rashguard Swim Tee,Swim,32.0,18.0,5,70.0
27433,Quiksilver Men's Manic Boardshort,Swim,40.0,26.0,5,70.0
22137,Perry Ellis Men's Portfolio Tonal Stripe Dress Pant,Pants,25.0,11.0,5,70.0
24579,Vitalsox Patented Recovery Graduated Compression Socks,Socks,35.0,21.0,5,70.0
18442,MJ Soffe Men's Training Fleece Crew Sweatshirt,Active,25.0,11.0,5,70.0
25949,C-IN2 Men's Hand Me Down Ringer Tank Top,Underwear,26.0,12.0,5,70.0
25734,Wolverine Men's Crew Top,Underwear,25.0,11.0,5,70.0
25596,Superman Men's Heathered Blue Sleep Pant,Underwear,25.0,11.0,5,70.0
25940,Hanes Classic V-Neck T Shirt (3-Pack),Underwear,28.0,14.0,5,70.0
26312,Perry Ellis Men's C-Fit Solid Boxer Brief,Underwear,25.0,11.0,5,70.0
25946,CUA Men's Sport Long Sleeve Thermal Undershirt and Pant set,Underwear,29.0,15.0,5,70.0
25546,Papi Men's I Heart Mami Brazilian Brief,Underwear,25.0,11.0,5,70.0
25794,Diesel Men's Semajo Boxer Short,Underwear,28.0,14.0,5,70.0
28315,Isotoner Men's Smartouch Tech Stretch Gloves,Accessories,24.0,10.0,5,70.0
29061,Harley DavidsonÂ® Men's Biker Chain Wallet. Embroidery. TC817H-2B,Accessories,25.0,11.0,5,70.0
28600,Dakota Dan Winter Trooper Trapper Faux Fur Hat,Accessories,23.0,9.0,5,70.0
28653,Nautica Men's Trifold,Accessories,22.0,8.0,5,70.0
29081,Quiksilver Gambit Bi-Fold Wallet,Accessories,24.0,10.0,5,70.0
16950,Alternative Men's Berke Urban Polo Shirt,Tops & Tees,36.0,22.0,5,70.0
16544,VOLCOM Tunk Stripe Mens Polo Shirt,Tops & Tees,30.0,16.0,5,70.0
17060,U.S. Polo Assn. Men's Woven Shirt With Small Checkered Pattern,Tops & Tees,30.0,16.0,5,70.0
26480,Majestic International Men's Basic Terry Velour Wrap,Sleep & Lounge,23.0,9.0,5,70.0
27224,Perry Ellis Men's Short Sleeve Solid V-Neck Ringer,Sleep & Lounge,25.0,11.0,5,70.0
17568,N2N - L3 - Dream - Super Soft Sleeveless Hoody- Navy Blue,Fashion Hoodies & Sweatshirts,30.0,16.0,5,70.0
15435,Fuzzy and Soft Christmas Socks 12 Pack Size 9-11.,Plus,30.0,16.0,5,70.0
4336,Wallflower Junior PLUS SIZE Skinny Clean Jegging Jean,Jeans,30.0,16.0,5,70.0
7295,Womens Silk Wrap Around Indian Skirt Elegant India Apparel (Multicolor One Size),Skirts,25.0,11.0,5,70.0
7144,Woman Within Plus Size Sport knit skirt,Skirts,22.0,8.0,5,70.0
7358,BCBGeneration Women's Seamless Pullup Skirt,Skirts,25.0,11.0,5,70.0
3644,A. Byer Juniors Strapless Stripe Pleated Bodice Dress,Dresses,25.0,11.0,5,70.0
937,U.S. Polo Assn. Juniors Sweater With Shawl Collar,Sweaters,27.0,13.0,5,70.0
12042,Just Sexy Women's Stretch Lace Padded Cup Babydoll,Intimates,30.0,16.0,5,70.0
14625,Motherhood Maternity: Under Belly 5 Pocket Maternity Shorts,Maternity,27.0,13.0,5,70.0
335,Tommy Hilfiger Women V-Neck Logo Polo T-Shirt,Tops & Tees,30.0,16.0,5,70.0
5373,Mango Women's Straight-Cut Suit Trousers - Tao,Pants & Capris,30.0,16.0,5,70.0
9588,Calvin Klein Women's Nocturnal Elegance Camisole,Sleep & Lounge,36.0,22.0,5,70.0
1547,Ecko Juniors Hoodie Sweatshirt - Style ERF_31446,Fashion Hoodies & Sweatshirts,25.0,11.0,5,70.0
1764,Allegra K Woman Pink Ribbed Cuffs Hem Raglan Sleeve Hooded Causal Winter Coat S,Fashion Hoodies & Sweatshirts,25.0,11.0,5,70.0
27443,Hurley Men's Sets Supersuede Boardshort,Swim,45.0,28.0,4,70.0
27756,AFTCO Sonar Boardshorts,Swim,50.0,32.0,4,70.0
28269,Quiksilver Boys 2-7 Cypher Brigg Boardshort,Swim,48.0,30.0,4,70.0
20623,Dickies Men's Rigid Carpenter Jean Relaxed Fit,Jeans,35.0,18.0,4,70.0
20921,Wrangler Men's Cowboy Cut Western Slim Fit Jean,Jeans,41.0,23.0,4,70.0
22188,Concitor Men's Dress Pants Slacks Flat Front Trousers Orange,Pants,30.0,12.0,4,70.0
18663,G500 Golds Gym Baggy Pants,Active,29.0,11.0,4,70.0
19413,NEW ARRIVAL PERUVIAN ALPACA WOOL MENS SWEATER VNECK NAVY BLUE WARM & SOFT,Sweaters,34.0,17.0,4,70.0
19415,NEW ARRIVAL PERUVIAN ALPACA WOOL MENS SWEATER TURTLENECK RED WARM & SOFT,Sweaters,34.0,16.0,4,70.0
26014,Classics Men's P4 Stretch Boxer Brief Blue Assortment,Underwear,32.0,14.0,4,70.0
25800,Duofold Men's Mid Weight Crew Neck Thermal Sleepwear,Underwear,36.0,19.0,4,70.0
17184,Unisex Driftwood Long Sleeve Hooded T-Shirt,Fashion Hoodies & Sweatshirts,35.0,18.0,4,70.0
17826,J-America Adult Sport Lace Hooded Fleece,Fashion Hoodies & Sweatshirts,38.0,20.0,4,70.0
15352,Champion Women's Vented Sports Bra,Plus,32.0,15.0,4,70.0
15860,Suncloud Optics Aviator Sunglasses,Plus,35.0,18.0,4,70.0
13045,Coolibar UPF 50+ Women's Beaded ZnO Cover Up - Sun Protection,Swim,30.0,12.0,4,70.0
13095,Cloris Murphy One Piece Halter Monokini with Zipper Front Bikini Swimwear BN822BK One Size/ M Black,Swim,30.0,13.0,4,70.0
4335,Dickies Women's Relaxed Fit Denim Carpenter Pant,Jeans,38.0,20.0,4,70.0
4944,Dockers Women's 5-Pocket Bootcut Jean,Jeans,35.0,17.0,4,70.0
2851,Cuddle Duds Women's Climatesmart I-Legging,Active,30.0,12.0,4,70.0
3517,Patty Women Cute O-ring Halter Drape Front Mini Dress Clubwear,Dresses,33.0,15.0,4,70.0
6089,BambooDreams Women's Cozy Full Length Leggings,Leggings,42.0,25.0,4,70.0
10638,Bali Women's Lightly Lined Double Support Wire-Free Bra   #3313,Intimates,40.0,22.0,4,70.0
10543,Vanity Fair Women's Body Shine Floral Full Coverage Contour,Intimates,34.0,17.0,4,70.0
10662,Vanity Fair Women's Body Sculpt Ultra Shaping Full Coverage Contour Bra #75320,Intimates,34.0,17.0,4,70.0
9923,WICKING COOL-JAMS KRISTI NIGHTSHIRT FOR TRAVEL AND HOT NIGHTS- (S-3X),Sleep & Lounge,49.0,31.0,4,70.0
9298,Warm Fuzzy 6 Pack Ballet Slipper No Show Non Skid Socks,Socks & Hosiery,30.0,13.0,4,70.0
20677,Riggs Workwear By Wrangler Men's Utility Jean,Jeans,50.0,27.0,3,70.0
22213,Geoffrey Beene Men's Flat Front Stretch Waist Dress Pant,Pants,40.0,17.0,3,70.0
24275,Tri-Mountain Men's Windproof Quilted Warmth Shell Vest. 8240,Outerwear & Coats,43.0,20.0,3,70.0
20472,Brand Q Wedding Vest Set Metallic Blue Paisley 3pcs Tuxedo Vest + Necktie + Handkerchief,Suits & Sport Coats,40.0,17.0,3,70.0
18011,Obey Printing Press Hoodie Heather Charcoal Mens,Fashion Hoodies & Sweatshirts,55.0,32.0,3,70.0
17915,Eddie Bauer French Rib Quarter Zip,Fashion Hoodies & Sweatshirts,55.0,32.0,3,70.0
17226,Metal Mulisha Men's Task Zip Front Fleece,Fashion Hoodies & Sweatshirts,52.0,29.0,3,70.0
15462,Champion Women's Zip Tech Bra,Plus,46.0,23.0,3,70.0
15424,Levi's Women's 512 Plus-Size Straight Leg Stretch Jean,Plus,48.0,25.0,3,70.0
12708,Roxy Women's Sweet Terrain Wave Peak,Swim,38.0,15.0,3,70.0
6800,Juicy Couture Cotton Blend Solid Short (9JMS1274),Shorts,44.0,21.0,3,70.0
3744,BLACK MARILYN INSPIRED PLEATED HALTER DRESS PARTY COCKTAIL GOWN,Dresses,40.0,17.0,3,70.0
11159,Bali Women's Bali Powershape Pretty Cami With Bra,Intimates,52.0,29.0,3,70.0
10449,Wacoal Women's Embrace Lace Bra,Intimates,48.0,25.0,3,70.0
11360,Barely There Women's Second Skinnies Slimmers Slip,Intimates,50.0,27.0,3,70.0
14586,A Pea in the Pod: Seamless Clip Down Nursing Bra,Maternity,45.0,22.0,3,70.0
14035,Suncloud Optics Star Sunglasses,Accessories,40.0,17.0,3,70.0
79,Calvin Klein Women's Hi-Low Tee,Tops & Tees,50.0,26.0,3,70.0
1584,Hurley Juniors One And Only Slim Zip Fleece,Fashion Hoodies & Sweatshirts,45.0,22.0,3,70.0
1564,DC Juniors Tstar Phhhhh Fleece Top,Fashion Hoodies & Sweatshirts,46.0,23.0,3,70.0
1648,Volcom Juniors Moclov Standard Zip Hoodie,Fashion Hoodies & Sweatshirts,45.0,22.0,3,70.0
21992,Perry Ellis Men's Premium Twill No Iron Double Pleat Modern Fit Pant,Pants,60.0,25.0,2,70.0
18632,Columbia Men Hart Mountain II Hoodie - Big Sizes,Active,65.0,30.0,2,70.0
22757,Propper Black Lightweight Tactical Shorts F523350001,Shorts,70.0,35.0,2,70.0
17359,Diamond Supply Co Diamond Life Script Black Hoodie,Fashion Hoodies & Sweatshirts,86.0,51.0,2,70.0
12994,Seafolly Women's Goddess Ruched Front Pant,Swim,64.0,29.0,2,70.0
4827,Sanctuary Clothing Women's Grease Jean,Jeans,79.0,44.0,2,70.0
2537,Columbia Women's Perfect Mix Vest Jacket,Active,65.0,30.0,2,70.0
3064,Brooks Women's HVAC Synergy Long Sleeve 1/2 Zip Top,Active,65.0,30.0,2,70.0
832,Sofie Women's 100% Cashmere Long-Sleeve Crew-Neck Sweater,Sweaters,70.0,35.0,2,70.0
1108,O'Neill Juniors Cozy Up Sweater,Sweaters,60.0,25.0,2,70.0
1016,Calvin Klein Jeans Women's Petite Shaker Stitch Boxy Pullover Sweater,Sweaters,68.0,33.0,2,70.0
11898,Le Mystere Women's Soiree Short Line Bustier Bra,Intimates,79.0,44.0,2,70.0
14966,A Pea in the Pod: Short Sleeve Scoop Neck Variegated Stripe Maternity T Shirt,Maternity,60.0,24.0,2,70.0
5381,Knit-waist Shoreline Linen Cropped Pants,Pants & Capris,69.0,34.0,2,70.0
12944,Reebok Women's Burst Of Sprinkle Tank,Swim,118.0,48.0,1,70.0
996,Sofie Women's 100% Cashmere Long-Sleeve Open-Front Cardigan,Sweaters,125.0,55.0,1,70.0
7466,Anne Klein Women's Plus-Size Classic Blazer,Blazers & Jackets,109.0,39.0,1,70.0
8463,Knoles & Carter Women's 7/8 Coat with Faux Fur-trimmed Hood,Outerwear & Coats,140.0,70.0,1,70.0
8494,Kenneth Cole Women's Sm Melton Walker,Outerwear & Coats,119.0,49.0,1,70.0
25810,Hanes Men's Red Label Exposed Elastic Waistband Boxer P2,Underwear,12.0,6.0,10,69.0
25163,Icebreaker Men's Run Cushion Mini Socks,Socks,20.0,12.0,9,69.0
19231,MEN'S COMBED COTTON EURO DESIGN SKI TURTLENECK,Sweaters,15.0,7.0,9,69.0
19518,Men's Basic hooded pull over (3 Colors) (Large Heather Grey),Sweaters,16.0,8.0,9,69.0
4948,See Thru Soul Juniors Skinny Roll Up Boyfriend Jean,Jeans,18.0,10.0,9,69.0
10936,Cosabella Women's Soire Thong,Intimates,18.0,11.0,9,69.0
424,FEA Juniors Hunger Games Movie Girl On Fire Mockingjay Tissue Tee,Tops & Tees,19.0,11.0,9,69.0
770,Ladies Purple Black Plaid Button-Down 2 Pocket Cotton Shirt,Tops & Tees,18.0,10.0,9,69.0
22002,Allegra K W33 Front Slant Pockets Belt Loop Checked Trim Belted Pants for Men,Pants,16.0,7.0,8,69.0
23425,Greg Norman Men's Black Wrinkle Resistant Golf Shorts,Shorts,17.0,8.0,8,69.0
19296,Allegra K Mens V Neckline Pullover Long Sleeve Trees Prints Sweater Beige S,Sweaters,18.0,10.0,8,69.0
26118,Tommy Hilfiger Men's Victory Knit Boxer,Underwear,18.0,9.0,8,69.0
28351,Dickies Mens 38mm Leather Belt With Two Row Stitch,Accessories,15.0,6.0,8,69.0
12217,Set: Mini Heart Bra and Sexy Lace Bottom Panty,Intimates,20.0,11.0,8,69.0
10010,Jessica London Plus Size Pajama pants Dreams & Co,Sleep & Lounge,22.0,13.0,8,69.0
8873,Gold Toe Women's Fashion Pack D,Socks & Hosiery,15.0,6.0,8,69.0
8956,Gold Toe Women's 3-Pack 3-Pack Castaway Crew Socks,Socks & Hosiery,14.0,5.0,8,69.0
7598,Basic Velour Jacket,Blazers & Jackets,15.0,6.0,8,69.0
7626,Allegra K Lady Striped Long Sleeve Crop Coat Blazer Black White,Blazers & Jackets,15.0,6.0,8,69.0
26133,Tommy Hilfiger Men's Plaid Woven Boxer,Underwear,18.0,8.0,7,69.0
16722,SONS OF ANARCHY -- CHARGING REAPER - 2 SIDED MENS TEE,Tops & Tees,22.0,12.0,7,69.0
17030,Hawaii 2-Tone Bamboo Aloha Shirt,Tops & Tees,21.0,11.0,7,69.0
23776,Alki'i Mens 1/4-Zip Lightweight Performance Micro Fleece Pullover jacket,Outerwear & Coats,18.0,8.0,7,69.0
8199,ICE (2360) smart fully lined suit pencil skirt texture dark grey sizes 10-20,Suits,27.0,17.0,7,69.0
2650,3-pack Shirred Front Sport Bras Fruit of the Loom,Active,18.0,8.0,7,69.0
3229,Allegra K Women Point Collar Button up Long Sleeve Mini Dress White S,Dresses,18.0,8.0,7,69.0
12477,Sexy One-piece Bikini Set-Pink,Intimates,21.0,11.0,7,69.0
5204,Alfred Dunner Classics Missy Elastic Waist Pants,Pants & Capris,23.0,13.0,7,69.0
9932,Jockey Women Long Pant - Plus Size 338500x,Sleep & Lounge,24.0,14.0,7,69.0
1957,Women's Green Tea Detachable Faux Fur Trim Hoodie Jacket,Fashion Hoodies & Sweatshirts,19.0,9.0,7,69.0
27484,Legendary Whitetails Lakeside Swim Shorts,Swim,30.0,19.0,6,69.0
18313,Duofold Juniors Youth Mid Weight Bottom,Active,19.0,7.0,6,69.0
26139,Kilt Thong Mens Plaid Underwear by Gregg Homme,Underwear,21.0,9.0,6,69.0
28522,Dickies Men's Double Prong Belt,Accessories,20.0,9.0,6,69.0
28969,180s Men's Soft Shell Ear Warmer,Accessories,20.0,8.0,6,69.0
16672,Sport Shirt Jersey Knit 50/50 Blend 5.6 oz.,Tops & Tees,26.0,15.0,6,69.0
16865,Southpole Men's Angled Cross With Shadowed Background Print Fashion T-Shirt,Tops & Tees,25.0,14.0,6,69.0
16691,ENDO Apparel Keep Calm And Carry One Men's T-Shirt,Tops & Tees,25.0,14.0,6,69.0
16548,Quiksilver Men's Shakedown Long Sleeve Shirt,Tops & Tees,25.0,14.0,6,69.0
20241,Classy Men's Burgundy Solid Vest Tie and Hanky 3 Piece Set,Suits & Sport Coats,20.0,8.0,6,69.0
15538,HUE Women's 3-Pack Soft Opaque Knee High Socks,Plus,25.0,14.0,6,69.0
2430,Smartwool Women's Snowflake Fairisle Sock,Active,21.0,10.0,6,69.0
6347,Hurley Juniors Cruiser Yc Knit Short,Shorts,25.0,13.0,6,69.0
6613,Joie Women's Layana Terry Short,Shorts,25.0,14.0,6,69.0
7408,Lavender Opaque Skirt Stretch Footless Leggings Tights,Skirts,18.0,7.0,6,69.0
7141,Red Fold-Over Maxi Jersey Skirt,Skirts,19.0,8.0,6,69.0
943,Ladies Long Sleeve Bolero Shrug Cardigan Dark Colors,Sweaters,20.0,8.0,6,69.0
881,Curve Appeal Ribbed Long Buttonless Cardigan,Sweaters,20.0,8.0,6,69.0
1449,Mango Women's Cotton Essential Cardigan - Aro7,Sweaters,20.0,9.0,6,69.0
12192,VIVILLI Sexy Lace Babydoll-White,Intimates,27.0,16.0,6,69.0
11091,Dr. Rey Shapewear Womens Firm Control High Waist Brief,Intimates,25.0,14.0,6,69.0
10340,Champion Women's Cotton Fitness Bra,Intimates,22.0,11.0,6,69.0
11649,Arianne Women's Piikabu Opaque Lace Mini-Cami,Intimates,25.0,14.0,6,69.0
11300,American Apparel Nylon Spandex Micro-Mesh Bodysuit,Intimates,26.0,15.0,6,69.0
12495,V-collar Lace Babydoll -Black,Intimates,24.0,13.0,6,69.0
5504,Sag Harbor Women's Millenium Slim Pant,Pants & Capris,25.0,14.0,6,69.0
5359,Jones New York Women's Skinny Ankle Pant,Pants & Capris,25.0,13.0,6,69.0
